id,type,pollster,date,sampleSize,marginError,link,spread_winner,spread_value,right_direction_value,wrong_track_value,name,slug,polling_start_date,polling_end_date
107687,poll,Associated Press-GfK,3/31 - 4/4,1076 A,3.3,http://ap-gfkpoll.com/main/wp-content/uploads/2016/04/March-2016-AP-GfK-Poll-FINAL_Obama.pdf,Wrong Track,-42.0,29,71,Direction of Country,country_direction,2016-03-31,2016-04-04
107657,poll,McClatchy/Marist,3/29 - 3/31,1066 RV,3.0,http://www.mcclatchydc.com/news/politics-government/election/article70520507.ece/BINARY/McClatchy_Marist%20Poll_Direction%20of%20the%20Country_Obama_Congress_Nature%20of%20the,Wrong Track,-45.0,26,71,Direction of Country,country_direction,2016-03-29,2016-03-31
107608,poll,Rasmussen Reports,3/27 - 3/31,2500 LV,2.0,http://www.rasmussenreports.com/public_content/politics/mood_of_america/right_direction_or_wrong_track,Wrong Track,-41.0,26,67,Direction of Country,country_direction,2016-03-27,2016-03-31
107551,poll,Reuters/Ipsos,3/27 - 3/31,1858 A,2.6,http://www.ipsos-na.com/news-polls/reuters-polls/,Wrong Track,-39.0,24,63,Direction of Country,country_direction,2016-03-27,2016-03-31
107560,poll,The Economist/YouGov,3/26 - 3/29,1384 RV,3.1,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/1i9vxijgem/trackingreport.pdf,Wrong Track,-39.0,25,64,Direction of Country,country_direction,2016-03-26,2016-03-29
107505,poll,Rasmussen Reports,3/20 - 3/24,2500 LV,2.0,http://www.rasmussenreports.com/public_content/politics/mood_of_america/right_direction_or_wrong_track,Wrong Track,-38.0,28,66,Direction of Country,country_direction,2016-03-20,2016-03-24
107484,poll,Reuters/Ipsos,3/19 - 3/23,1565 A,2.8,http://www.ipsos-na.com/news-polls/reuters-polls/,Wrong Track,-41.0,23,64,Direction of Country,country_direction,2016-03-19,2016-03-23
107446,poll,Bloomberg,3/19 - 3/22,1001 A,3.1,http://assets.bwbx.io/documents/users/iqjWHBFdfxIU/rXX28ED96saU/v0,Wrong Track,-38.0,27,65,Direction of Country,country_direction,2016-03-19,2016-03-22
107386,poll,CBS News/NY Times,3/17 - 3/20,1252 A,3.0,https://www.scribd.com/doc/305549136/3-21-16-CBS-NYT-Dem-Poll-Toplines,Wrong Track,-29.0,32,61,Direction of Country,country_direction,2016-03-17,2016-03-20
107367,poll,Rasmussen Reports,3/13 - 3/17,2500 LV,2.0,http://www.rasmussenreports.com/public_content/politics/mood_of_america/right_direction_or_wrong_track,Wrong Track,-41.0,26,67,Direction of Country,country_direction,2016-03-13,2016-03-17
107334,poll,Reuters/Ipsos,3/12 - 3/16,1684 A,2.7,http://www.ipsos-na.com/news-polls/reuters-polls/,Wrong Track,-44.0,21,65,Direction of Country,country_direction,2016-03-12,2016-03-16
107319,poll,The Economist/YouGov,3/10 - 3/12,1324 RV,3.2,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/224p0dfpei/trackingreport.pdf,Wrong Track,-40.0,25,65,Direction of Country,country_direction,2016-03-10,2016-03-12
107286,poll,Rasmussen Reports,3/6 - 3/10,2500 LV,2.0,http://www.rasmussenreports.com/public_content/politics/mood_of_america/right_direction_or_wrong_track,Wrong Track,-40.0,27,67,Direction of Country,country_direction,2016-03-06,2016-03-10
107210,poll,Reuters/Ipsos,3/5 - 3/9,1867 A,2.6,http://www.ipsos-na.com/download/pr.aspx?id=15408,Wrong Track,-38.0,25,63,Direction of Country,country_direction,2016-03-05,2016-03-09
107099,poll,Rasmussen Reports,2/28 - 3/3,2500 LV,2.0,http://www.rasmussenreports.com/public_content/politics/mood_of_america/right_direction_or_wrong_track,Wrong Track,-37.0,28,65,Direction of Country,country_direction,2016-02-28,2016-03-03
107063,poll,Reuters/Ipsos,2/27 - 3/2,1587 A,2.8,http://www.ipsos-na.com/news-polls/reuters-polls/,Wrong Track,-36.0,26,62,Direction of Country,country_direction,2016-02-27,2016-03-02
107039,poll,The Economist/YouGov,2/24 - 2/27,1253 RV,3.1,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/wc6j9n44s9/trackingreport.pdf,Wrong Track,-42.0,26,68,Direction of Country,country_direction,2016-02-24,2016-02-27
107015,poll,Rasmussen Reports,2/21 - 2/25,2500 LV,2.0,http://www.rasmussenreports.com/public_content/politics/mood_of_america/right_direction_or_wrong_track,Wrong Track,-34.0,29,63,Direction of Country,country_direction,2016-02-21,2016-02-25
106934,poll,Reuters/Ipsos,2/20 - 2/24,1497 A,2.9,http://www.ipsos-na.com/news-polls/reuters-polls/,Wrong Track,-36.0,25,61,Direction of Country,country_direction,2016-02-20,2016-02-24
106855,poll,Rasmussen Reports,2/14 - 2/18,2500 LV,2.0,http://www.rasmussenreports.com/public_content/politics/mood_of_america/right_direction_or_wrong_track,Wrong Track,-33.0,30,63,Direction of Country,country_direction,2016-02-14,2016-02-18
106746,poll,CBS News,2/12 - 2/16,2007 A,2.0,http://www.cbsnews.com/news/cbs-news-poll-the-next-supreme-court-justice-obama-and-the-economy/,Wrong Track,-31.0,31,62,Direction of Country,country_direction,2016-02-12,2016-02-16
106954,poll,Associated Press-GfK,2/11 - 2/15,1033 A,3.4,http://ap-gfkpoll.com/main/wp-content/uploads/2016/02/AP-GfK_Poll_February-2016-topline_health.pdf,Wrong Track,-36.0,32,68,Direction of Country,country_direction,2016-02-11,2016-02-15
106747,poll,Reuters/Ipsos,2/13 - 2/17,1473 A,2.9,http://www.ipsos-na.com/news-polls/reuters-polls/,Wrong Track,-38.0,25,63,Direction of Country,country_direction,2016-02-13,2016-02-17
106833,poll,The Economist/YouGov,2/11 - 2/15,1240 RV,3.1,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/1nciqzvhac/trackingreport.pdf,Wrong Track,-38.0,28,66,Direction of Country,country_direction,2016-02-11,2016-02-15
106720,poll,USA Today/Suffolk,2/11 - 2/15,1000 LV,3.0,http://www.suffolk.edu/documents/SUPRC/2_17_2016_marginals.pdf,Wrong Track,-36.0,27,63,Direction of Country,country_direction,2016-02-11,2016-02-15
106690,poll,Rasmussen Reports,2/7 - 2/12,2500 LV,2.0,http://www.rasmussenreports.com/public_content/politics/mood_of_america/right_direction_or_wrong_track,Wrong Track,-34.0,30,64,Direction of Country,country_direction,2016-02-07,2016-02-12
106661,poll,Reuters/Ipsos,2/6 - 2/10,1590 A,2.8,http://www.ipsos-na.com/download/pr.aspx?id=15311,Wrong Track,-40.0,23,63,Direction of Country,country_direction,2016-02-06,2016-02-10
106620,poll,Rasmussen Reports,1/31 - 2/4,2500 LV,2.0,http://www.rasmussenreports.com/public_content/politics/mood_of_america/right_direction_or_wrong_track,Wrong Track,-37.0,28,65,Direction of Country,country_direction,2016-01-31,2016-02-04
106551,poll,Reuters/Ipsos,1/30 - 2/3,1685 A,2.7,http://www.ipsos-na.com/download/pr.aspx?id=15278,Wrong Track,-31.0,29,60,Direction of Country,country_direction,2016-01-30,2016-02-03
106535,poll,The Economist/YouGov,1/27 - 1/30,1260 RV,0.0,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/atowisz76k/trackingreport.pdf,Wrong Track,-39.0,27,66,Direction of Country,country_direction,2016-01-27,2016-01-30
106526,poll,Rasmussen Reports,1/24 - 1/28,2500 LV,2.0,http://www.rasmussenreports.com/public_content/politics/mood_of_america/right_direction_or_wrong_track,Wrong Track,-31.0,31,62,Direction of Country,country_direction,2016-01-24,2016-01-28
106462,poll,ABC News/Wash Post,1/21 - 1/24,1001 A,3.5,http://apps.washingtonpost.com/g/page/politics/washington-post-abc-news-poll-jan-21-24-2016-election-and-politics/1941/,Wrong Track,-24.0,36,60,Direction of Country,country_direction,2016-01-21,2016-01-24
106425,poll,Rasmussen Reports,1/17 - 1/21,2500 LV,2.0,http://www.rasmussenreports.com/public_content/politics/mood_of_america/right_direction_or_wrong_track,Wrong Track,-31.0,32,63,Direction of Country,country_direction,2016-01-17,2016-01-21
106387,poll,Reuters/Ipsos,1/16 - 1/20,1561 A,2.8,http://www.realclearpolitics.com/docs/2016_Reuters_Tracking_-_Core_Political_1.20_.16_.pdf,Wrong Track,-36.0,26,62,Direction of Country,country_direction,2016-01-16,2016-01-20
106374,poll,The Economist/YouGov,1/15 - 1/19,1243 RV,3.1,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/1s2y8q81lt/trackingreport.pdf,Wrong Track,-37.0,28,65,Direction of Country,country_direction,2016-01-15,2016-01-19
106325,poll,Rasmussen Reports,1/10 - 1/14,2500 LV,2.0,http://www.rasmussenreports.com/public_content/politics/mood_of_america/right_direction_or_wrong_track,Wrong Track,-33.0,30,63,Direction of Country,country_direction,2016-01-10,2016-01-14
106330,poll,NBC News/Wall St. Jrnl,1/9 - 1/13,800 RV,3.5,https://www.scribd.com/doc/295919133/NBC-WSJ-January-Poll,Wrong Track,-34.0,29,63,Direction of Country,country_direction,2016-01-09,2016-01-13
106307,poll,Reuters/Ipsos,1/9 - 1/13,1602 A,2.8,http://www.ipsos-na.com/download/pr.aspx?id=15242,Wrong Track,-30.0,29,59,Direction of Country,country_direction,2016-01-09,2016-01-13
106267,poll,CBS/NY Times,1/7 - 1/10,1276 A,0.0,https://www.scribd.com/doc/295213129/CBS-NYT-Obama-poll-1-12-16-7a,Wrong Track,-38.0,27,65,Direction of Country,country_direction,2016-01-07,2016-01-10
106249,poll,Rasmussen Reports,1/3 - 1/7,2500 LV,2.0,http://www.rasmussenreports.com/public_content/politics/mood_of_america/right_direction_or_wrong_track,Wrong Track,-39.0,28,67,Direction of Country,country_direction,2016-01-03,2016-01-07
106196,poll,Reuters/Ipsos,1/2 - 1/6,1754 A,2.7,http://www.realclearpolitics.com/docs/2016_Reuters_Tracking_-_Core_Political_1.06_.16_.pdf,Wrong Track,-32.0,27,59,Direction of Country,country_direction,2016-01-02,2016-01-06
106459,poll,National Journal,1/2 - 1/6,1000 A,3.1,http://heartlandmonitor.com/wp-content/uploads/2016/01/FTI-Allstate-NJ-Heartland-XXV-Poll-Topline-Results-Jan-11-at-4-PM.pdf,Wrong Track,-37.0,25,62,Direction of Country,country_direction,2016-01-02,2016-01-06
106200,poll,The Economist/YouGov,1/1 - 1/5,1209 RV,3.1,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/qgdztwod7u/trackingreport.pdf,Wrong Track,-38.0,27,65,Direction of Country,country_direction,2016-01-01,2016-01-05
106180,poll,Rasmussen Reports,12/27 - 12/30,2500 LV,2.0,http://www.rasmussenreports.com/public_content/politics/mood_of_america/right_direction_or_wrong_track,Wrong Track,-41.0,26,67,Direction of Country,country_direction,2015-12-27,2015-12-30
106171,poll,Reuters/Ipsos,12/26 - 12/30,2005 A,2.5,http://www.realclearpolitics.com/docs/2015_Reuters_Tracking_-_Core_Political_12.30_.15_.pdf,Wrong Track,-34.0,26,60,Direction of Country,country_direction,2015-12-26,2015-12-30
106147,poll,Rasmussen Reports,12/20 - 12/23,2500 LV,2.0,http://www.rasmussenreports.com/public_content/politics/mood_of_america/right_direction_or_wrong_track,Wrong Track,-40.0,26,66,Direction of Country,country_direction,2015-12-20,2015-12-23
106134,poll,Reuters/Ipsos,12/19 - 12/23,1593 A,2.8,http://www.ipsos-na.com/download/pr.aspx?id=15189,Wrong Track,-37.0,23,60,Direction of Country,country_direction,2015-12-19,2015-12-23
106139,poll,The Economist/YouGov,12/18 - 12/22,1214 RV,3.4,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/uqp4jnljab/trackingreport.pdf,Wrong Track,-40.0,26,66,Direction of Country,country_direction,2015-12-18,2015-12-22
106089,poll,Rasmussen Reports,12/13 - 12/17,2500 LV,2.0,http://www.rasmussenreports.com/public_content/politics/mood_of_america/right_direction_or_wrong_track,Wrong Track,-40.0,26,66,Direction of Country,country_direction,2015-12-13,2015-12-17
106039,poll,Reuters/Ipsos,12/12 - 12/16,1978 A,2.5,http://www.ipsos-na.com/download/pr.aspx?id=15168,Wrong Track,-39.0,23,62,Direction of Country,country_direction,2015-12-12,2015-12-16
105987,poll,Rasmussen Reports,12/6 - 12/10,2500 LV,2.0,http://www.rasmussenreports.com/public_content/politics/mood_of_america/right_direction_or_wrong_track,Wrong Track,-44.0,24,68,Direction of Country,country_direction,2015-12-06,2015-12-10
105989,poll,NBC News/Wall St. Jrnl,12/6 - 12/9,1000 A,3.1,http://msnbcmedia.msn.com/i/MSNBC/Sections/A_Politics/FORPOST15564%20NBCWSJ%20December%20Poll%20(PM%2012-14-15%20Release)%20(3).pdf,Wrong Track,-50.0,20,70,Direction of Country,country_direction,2015-12-06,2015-12-09
105959,poll,Reuters/Ipsos,12/5 - 12/9,1416 A,0.0,http://www.ipsos-na.com/download/pr.aspx?id=15156,Wrong Track,-42.0,24,66,Direction of Country,country_direction,2015-12-05,2015-12-09
105951,poll,The Economist/YouGov,12/4 - 12/8,1202 RV,0.0,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/93vz0m20tk/trackingreport.pdf,Wrong Track,-42.0,25,67,Direction of Country,country_direction,2015-12-04,2015-12-08
105963,poll,CBS/NY Times,12/4 - 12/8,1275 A,3.0,http://www.cbsnews.com/news/poll-after-san-bernardino-attacks-american-concern-about-terror-threat-rises/,Wrong Track,-44.0,24,68,Direction of Country,country_direction,2015-12-04,2015-12-08
105976,poll,USA Today/Suffolk,12/2 - 12/6,1000 LV,3.0,http://www.usatoday.com/story/news/politics/elections/2015/12/13/president-obama-republican-democrat-trump/77087442/,Wrong Track,-42.0,22,64,Direction of Country,country_direction,2015-12-02,2015-12-06
105925,poll,Rasmussen Reports,11/29 - 12/3,2500 LV,2.0,http://www.rasmussenreports.com/public_content/politics/mood_of_america/right_direction_or_wrong_track,Wrong Track,-43.0,25,68,Direction of Country,country_direction,2015-11-29,2015-12-03
105871,poll,Reuters/Ipsos,11/28 - 12/2,1072 A,3.4,http://www.ipsos-na.com/download/pr.aspx?id=15124,Wrong Track,-31.0,27,58,Direction of Country,country_direction,2015-11-28,2015-12-02
105817,poll,Rasmussen Reports,11/22 - 11/24,2500 LV,2.0,http://www.rasmussenreports.com/platinum/full_week_crosstabs/crosstabs_full_week_crosstabs_november_22_24_2015,Wrong Track,-35.0,28,63,Direction of Country,country_direction,2015-11-22,2015-11-24
105810,poll,Reuters/Ipsos,11/21 - 11/25,964 A,3.6,http://www.ipsos-na.com/news-polls/reuters-polls/,Wrong Track,-40.0,24,64,Direction of Country,country_direction,2015-11-21,2015-11-25
105813,poll,Rasmussen Reports,11/15 - 11/19,2500 LV,2.0,http://www.rasmussenreports.com/public_content/politics/mood_of_america/right_direction_or_wrong_track,Wrong Track,-42.0,25,67,Direction of Country,country_direction,2015-11-15,2015-11-19
105805,poll,The Economist/YouGov,11/19 - 11/23,1217 RV,3.4,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/ilg7fspccq/trackingreport.pdf,Wrong Track,-39.0,26,65,Direction of Country,country_direction,2015-11-19,2015-11-23
105726,poll,Reuters/Ipsos,11/14 - 11/18,3418 A,1.9,http://www.ipsos-na.com/download/pr.aspx?id=15090,Wrong Track,-37.0,24,61,Direction of Country,country_direction,2015-11-14,2015-11-18
105705,poll,Bloomberg,11/15 - 11/16,1002 A,3.1,https://www.scribd.com/doc/290213526/Bloomberg-Politics-National-Poll-v3-Nov-18-2015,Wrong Track,-46.0,23,69,Direction of Country,country_direction,2015-11-15,2015-11-16
105681,poll,Rasmussen Reports,11/8 - 11/12,2500 LV,2.0,http://www.rasmussenreports.com/platinum/full_week_crosstabs/crosstabs_full_week_crosstabs_november_8_12_2015,Wrong Track,-39.0,28,67,Direction of Country,country_direction,2015-11-08,2015-11-12
105668,poll,Reuters/Ipsos,11/7 - 11/11,1586 A,2.8,http://ipsos-na.com/download/pr.aspx?id=15085,Wrong Track,-33.0,26,59,Direction of Country,country_direction,2015-11-07,2015-11-11
105645,poll,CBS News/NYT,11/6 - 11/10,1495 A,3.0,http://www.nytimes.com/interactive/2015/11/12/us/politics/document-poll.html,Wrong Track,-29.0,33,62,Direction of Country,country_direction,2015-11-06,2015-11-10
105604,poll,The Economist/YouGov,11/5 - 11/9,1226 RV,3.4,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/m3prcy1s9a/trackingreport.pdf,Wrong Track,-37.0,28,65,Direction of Country,country_direction,2015-11-05,2015-11-09
105575,poll,Rasmussen Reports,11/1 - 11/5,2500 LV,2.0,http://www.rasmussenreports.com/public_content/archive/mood_of_america_archive/right_direction_or_wrong_track/november_2015/27_say_u_s_heading_in_right_direction,Wrong Track,-39.0,27,66,Direction of Country,country_direction,2015-11-01,2015-11-05
105502,poll,Reuters/Ipsos,10/31 - 11/4,1636 A,2.8,http://www.ipsos-na.com/download/pr.aspx?id=15026,Wrong Track,-31.0,27,58,Direction of Country,country_direction,2015-10-31,2015-11-04
105665,poll,McClatchy/Marist,10/29 - 11/4,1080 RV,3.0,"http://www.mcclatchydc.com/news/politics-government/election/article44763744.ece/BINARY/Full%20questionnaire%20and%20results,%20Obama,%20November",Wrong Track,-25.0,35,60,Direction of Country,country_direction,2015-10-29,2015-11-04
105458,poll,NBC News/Wall St. Jrnl,10/25 - 10/29,1000 A,4.9,http://msnbcmedia.msn.com/i/MSNBC/Sections/A_Politics/15463%20NBCWSJ%20Late%20October%20Poll%2011-3-15%20Release.pdf,Wrong Track,-37.0,27,64,Direction of Country,country_direction,2015-10-25,2015-10-29
105452,poll,Rasmussen Reports,10/25 - 10/29,2500 LV,2.0,http://www.rasmussenreports.com/public_content/archive/mood_of_america_archive/right_direction_or_wrong_track/october_2015/27_say_u_s_heading_in_right_direction2,Wrong Track,-38.0,27,65,Direction of Country,country_direction,2015-10-25,2015-10-29
105429,poll,Reuters/Ipsos,10/24 - 10/28,1678 A,2.7,http://www.realclearpolitics.com/docs/2015/Ipsos_Oct_24-28_2015.pdf,Wrong Track,-35.0,24,59,Direction of Country,country_direction,2015-10-24,2015-10-28
105411,poll,The Economist/YouGov,10/23 - 10/27,1234 RV,0.0,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/du4corp25n/trackingreport.pdf,Wrong Track,-40.0,26,66,Direction of Country,country_direction,2015-10-23,2015-10-27
105436,poll,CBS/NY Times,10/21 - 10/25,1289 A,4.0,https://www.scribd.com/doc/287367315/10-27-15-Republican-Party-toplines,Wrong Track,-38.0,26,64,Direction of Country,country_direction,2015-10-21,2015-10-25
105383,poll,Rasmussen Reports,10/18 - 10/23,2500 LV,2.0,http://www.rasmussenreports.com/public_content/archive/mood_of_america_archive/right_direction_or_wrong_track/october_2015/27_say_u_s_heading_in_right_direction,Wrong Track,-38.0,27,65,Direction of Country,country_direction,2015-10-18,2015-10-23
105358,poll,Reuters/Ipsos,10/17 - 10/21,2214 A,2.4,http://www.ipsos-na.com/download/pr.aspx?id=15000,Wrong Track,-38.0,23,61,Direction of Country,country_direction,2015-10-17,2015-10-21
105415,poll,Associated Press-GfK,10/15 - 10/19,1027 A,3.3,http://ap-gfkpoll.com/main/wp-content/uploads/2015/10/AP-GfK_Poll_October-2015-Topline_Economy.pdf,Wrong Track,-27.0,36,63,Direction of Country,country_direction,2015-10-15,2015-10-19
105513,poll,Monmouth,10/15 - 10/18,836 RV,3.4,http://www.monmouth.edu/assets/0/32212254770/32212254991/32212254992/32212254994/32212254995/30064771087/9c68cc25-f064-4fd8-aca9-24df1ff47b1a.pdf,Wrong Track,-47.0,21,68,Direction of Country,country_direction,2015-10-15,2015-10-18
105302,poll,NBC News/Wall St. Jrnl,10/15 - 10/18,1000 A,3.1,https://www.scribd.com/doc/286132150/15462-NBCWSJ-Oct-Poll-Final,Wrong Track,-39.0,25,64,Direction of Country,country_direction,2015-10-15,2015-10-18
105266,poll,Rasmussen Reports,10/11 - 10/15,2500 LV,2.0,http://www.rasmussenreports.com/public_content/archive/mood_of_america_archive/right_direction_or_wrong_track/october_2015/24_say_u_s_heading_in_right_direction2,Wrong Track,-45.0,24,69,Direction of Country,country_direction,2015-10-11,2015-10-15
105213,poll,Reuters/Ipsos,10/10 - 10/14,1348 A,3.0,http://www.ipsos-na.com/download/pr.aspx?id=14982,Wrong Track,-31.0,26,57,Direction of Country,country_direction,2015-10-10,2015-10-14
105230,poll,The Economist/YouGov,10/8 - 10/12,1279 RV,3.1,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/y9aqfwo1vu/trackingreport.pdf,Wrong Track,-38.0,27,65,Direction of Country,country_direction,2015-10-08,2015-10-12
105161,poll,Rasmussen Reports,10/4 - 10/9,2500 LV,2.0,http://www.rasmussenreports.com/platinum/full_week_crosstabs/crosstabs_full_week_crosstabs_october_4_8_2015,Wrong Track,-45.0,24,69,Direction of Country,country_direction,2015-10-04,2015-10-09
